2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',3,,,,,,,4,4,4,4,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,4,report,,"0.423451,0.278453,0.298096",,3,3,4,4,4,4,3,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,4,split,0,0.42345109581947327,0.35,3,4,4,4,4,4,4,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',4,,,,,,,4,4,4,4,4,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,5,report,,"0.268490,0.461095,0.270414",,3,3,4,4,4,4,4,3,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,5,split,1,0.4610951840877533,0.35,3,4,4,4,4,4,4,4,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',5,,,,,,,4,4,4,4,4,4,3,3,3,3,3,3
2025-09-13 21:01:31,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,6,report,,"0.441944,0.318249,0.239807",,3,3,4,4,4,4,4,4,3,3,3,3,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,6,split,0,0.4419441223144531,0.35,3,4,4,4,4,4,4,4,4,3,3,3,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',6,,,,,,,4,4,4,4,4,4,4,3,3,3,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,7,report,,"0.354177,0.306223,0.339600",,3,3,4,4,4,4,4,4,4,3,3,3,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,7,split,0,0.354176789522171,0.35,3,4,4,4,4,4,4,4,4,4,3,3,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',7,,,,,,,4,4,4,4,4,4,4,4,3,3,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,8,report,,"0.173357,0.638739,0.187905",,3,3,4,4,4,4,4,4,4,4,3,3,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,8,split,1,0.638738751411438,0.35,3,4,4,4,4,4,4,4,4,4,4,3,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',8,,,,,,,4,4,4,4,4,4,4,4,4,3,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,9,report,,"0.560135,0.206847,0.233018",,3,3,4,4,4,4,4,4,4,4,4,3,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,9,split,0,0.5601345896720886,0.35,3,4,4,4,4,4,4,4,4,4,4,4,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',9,,,,,,,4,4,4,4,4,4,4,4,4,4,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,10,report,,"0.676223,0.232339,0.091438",,3,3,4,4,4,4,4,4,4,4,4,4,3,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,10,split,0,0.6762231588363647,0.35,3,4,4,4,4,4,4,4,4,4,4,4,4,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',10,,,,,,,4,4,4,4,4,4,4,4,4,4,4,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,11,report,,"0.412006,0.406105,0.181889",,3,3,4,4,4,4,4,4,4,4,4,4,4,3
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,11,split,0,0.4120063781738281,0.35,3,4,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:01:32,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,rebuild_gate_error:'NEMoEBlock' object has no attribute 'rebuild_gate',11,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:01:34,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_end,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:03:03,0,0,0.0,0.0,0.0002,no_checkpoint_found_starting_fresh,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:03,0,0,0.0,0.0,0.0002,training_start,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:12,50,2048,9.99346923828125,0.1846792995929718,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:18,100,6144,8.9913330078125,0.2092636525630951,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:22,150,8192,8.607505798339844,0.13520079851150513,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:25,200,12288,8.222143173217773,0.14519135653972626,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:28,250,14336,8.079486846923828,0.12410156428813934,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:32,300,18432,7.457035064697266,0.16053178906440735,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:36,350,20480,6.421614646911621,0.14510197937488556,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:39,400,24576,6.355294704437256,0.0548577606678009,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:46,450,28672,6.287778377532959,0.07289139926433563,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:49,500,30720,7.242639064788818,0.06350401043891907,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:53,550,34816,7.060941696166992,0.06476803123950958,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:03:56,600,36864,5.302282333374023,0.061436157673597336,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:00,650,40960,6.314140796661377,0.0374709889292717,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:03,700,43008,5.296112537384033,0.061570197343826294,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:06,750,47104,4.991112232208252,0.042532023042440414,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:10,800,51200,5.160237789154053,0.05356881022453308,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:13,850,53248,5.245420455932617,0.05353538691997528,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:17,900,57344,5.513956546783447,0.07408255338668823,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:20,950,59392,4.984793186187744,0.06555911898612976,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:23,1000,63488,6.632765769958496,0.06475216150283813,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:27,1050,65536,5.244606971740723,0.04577771574258804,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:30,1100,69632,6.68766975402832,0.060136497020721436,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:33,1150,71680,7.498779773712158,0.058327846229076385,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:37,1200,75776,4.884946823120117,0.05384891852736473,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:41,1250,79872,5.700706481933594,0.05890312418341637,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:44,1300,81920,3.846529960632324,0.052785374224185944,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:47,1350,86016,4.892866134643555,0.05705752596259117,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:51,1400,88064,4.549554824829102,0.03795338422060013,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:54,1450,92160,4.676364898681641,0.05592570826411247,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:04:57,1500,94208,3.741520404815674,0.05701179429888725,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:01,1550,98304,3.2055139541625977,0.05916255712509155,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:05,1600,102400,3.908461570739746,0.057580094784498215,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:08,1650,104448,3.788759708404541,0.059909820556640625,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:12,1700,108544,2.859612226486206,0.05234566330909729,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:15,1750,110592,4.649038791656494,0.04485703632235527,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:19,1800,114688,2.7912328243255615,0.04285471886396408,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:22,1850,116736,4.345353126525879,0.06035047769546509,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:25,1900,120832,5.367016792297363,0.050942953675985336,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:28,1950,122880,5.061087608337402,0.04573921486735344,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,training,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_start,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,0,report,,"0.352951,0.290218,0.356831",,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,0,split,2,0.3568306565284729,0.35,3,4,4,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,1,report,,"0.378802,0.300835,0.320362",,3,3,4,3,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,1,split,0,0.37880241870880127,0.35,3,4,4,4,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,2,report,,"0.405627,0.344159,0.250213",,3,3,4,4,3,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,2,split,0,0.40562736988067627,0.35,3,4,4,4,4,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,3,report,,"0.422558,0.225020,0.352423",,3,3,4,4,4,3,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,3,split,0,0.4225577414035797,0.35,3,4,4,4,4,4,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,4,report,,"0.423451,0.278453,0.298096",,3,3,4,4,4,4,3,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,4,split,0,0.42345109581947327,0.35,3,4,4,4,4,4,4,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,5,report,,"0.268490,0.461095,0.270414",,3,3,4,4,4,4,4,3,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,5,split,1,0.4610951840877533,0.35,3,4,4,4,4,4,4,4,3,3,3,3,3,3
2025-09-13 21:05:35,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,6,report,,"0.441944,0.318249,0.239807",,3,3,4,4,4,4,4,4,3,3,3,3,3,3
2025-09-13 21:05:36,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,6,split,0,0.4419441223144531,0.35,3,4,4,4,4,4,4,4,4,3,3,3,3,3
2025-09-13 21:05:36,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,7,report,,"0.354177,0.306223,0.339600",,3,3,4,4,4,4,4,4,4,3,3,3,3,3
2025-09-13 21:05:36,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,7,split,0,0.354176789522171,0.35,3,4,4,4,4,4,4,4,4,4,3,3,3,3
2025-09-13 21:05:36,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,8,report,,"0.173357,0.638739,0.187905",,3,3,4,4,4,4,4,4,4,4,3,3,3,3
2025-09-13 21:05:36,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,8,split,1,0.638738751411438,0.35,3,4,4,4,4,4,4,4,4,4,4,3,3,3
2025-09-13 21:05:36,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,9,report,,"0.560135,0.206847,0.233018",,3,3,4,4,4,4,4,4,4,4,4,3,3,3
2025-09-13 21:05:36,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,9,split,0,0.5601345896720886,0.35,3,4,4,4,4,4,4,4,4,4,4,4,3,3
2025-09-13 21:05:36,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,10,report,,"0.676223,0.232339,0.091438",,3,3,4,4,4,4,4,4,4,4,4,4,3,3
2025-09-13 21:05:36,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,10,split,0,0.6762231588363647,0.35,3,4,4,4,4,4,4,4,4,4,4,4,4,3
2025-09-13 21:05:36,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,layer_usage_report,11,report,,"0.412006,0.406105,0.181889",,3,3,4,4,4,4,4,4,4,4,4,4,4,3
2025-09-13 21:05:36,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_split,11,split,0,0.4120063781738281,0.35,3,4,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:05:37,2000,126976,3.0403738021850586,0.04861878976225853,0.0002,evolve_end,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:05:41,2050,131072,4.876659393310547,0.15668940544128418,0.0002,training,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:05:46,2100,133120,5.322173118591309,0.10851867496967316,0.0002,training,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:05:50,2150,137216,3.603191375732422,0.1366799920797348,0.0002,training,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:05:54,2200,139264,5.513619422912598,0.11486075818538666,0.0002,training,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:05:58,2250,143360,3.8314054012298584,0.08757440745830536,0.0002,training,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:06:02,2300,145408,3.115293502807617,0.09442342817783356,0.0002,training,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:06:05,2350,149504,4.083258628845215,0.08916814625263214,0.0002,training,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:06:09,2400,153600,3.182157278060913,0.1026545986533165,0.0002,training,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:06:13,2450,155648,3.806765556335449,0.11641049385070801,0.0002,training,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
2025-09-13 21:06:17,2500,159744,3.7356483936309814,0.10612984001636505,0.0002,training,,,,,,,,4,4,4,4,4,4,4,4,4,4,4,4
